initial_beta,lcc_values
2.862029612574931,3556.016357421875
3.994945087119243,963.35400390625
3.009819435390586,2785.983642578125
3.316947191735178,2275.349365234375
3.247643545957362,3908.495849609375
2.6068969033748166,3321.262939453125
4.070762081218723,919.0803833007812
3.5383930108679214,1852.2291259765625
3.367077178531927,2117.10888671875
4.159594600240767,878.3465576171875
2.5000212402061064,3616.616455078125
3.216003869931299,2351.437255859375
4.199954754888525,864.2613525390625
2.500169964367369,3615.850830078125
3.5575281623082646,1817.687744140625
2.9997587709002906,2837.3623046875
4.162293909789703,875.5584716796875
3.0004283978998165,2835.53515625
3.488505256241255,1917.64697265625
3.3802783544731545,2053.8046875
3.5165446110549237,1852.59130859375
2.623769668165895,3263.356689453125
2.5303077909714355,3532.056640625
4.192637316598896,867.1555786132812
2.667742432960451,3177.802734375
4.1122475583097415,887.091552734375
2.500236479720414,3615.521484375
3.499961050336687,1903.9580078125
4.199945351953276,864.2617797851562
3.544821591396616,1854.9715576171875
3.6138265337922286,1474.72412109375
4.197284599157439,865.118408203125
3.11855715711113,4209.62060546875
2.5954137750324313,3410.9306640625
3.660707104238993,1427.239501953125
2.515973791181862,3543.504638671875
3.627801416011585,1649.119140625
3.2403982645122538,2291.6142578125
2.5584021267110915,3455.11767578125
3.63162179562872,1653.4638671875
2.9872128269521045,2858.3564453125
3.1837634380995126,2432.81298828125
2.701370503938821,3214.02197265625
4.16936751916879,877.0897216796875
3.005856135665862,2811.096923828125
4.177686673615709,869.7593383789062
3.616312284793157,1682.7607421875
3.4705485909609064,1942.1744384765625
3.2956864492102516,3464.9091796875
3.4520668847730622,2292.297607421875
3.7031530703925273,1446.850341796875
3.5055711232105304,1885.5362548828125
4.031797711018681,959.7958374023438
2.500001260580353,3616.65625
3.484728449951524,1925.259033203125
2.510288549042754,3596.46484375
3.0000493838772773,2837.568359375
4.196692764869379,864.9006958007812
3.3040670808544035,2301.746337890625
4.160135596586571,881.2947387695312
3.5001142925234845,1903.29931640625
2.5045628840043124,3604.53662109375
3.5000027404463894,1903.892333984375
3.592966795410303,1703.4600830078125
3.857155068709506,1103.6827392578125
4.191619733963445,867.5958251953125
3.000307251704535,2835.71875
2.992538924480511,2855.212158203125
3.5641107761618267,1789.13916015625
3.000000246410795,2837.8271484375
3.516099127965193,1851.282958984375
3.4515424256369425,2306.395751953125
3.4482352506558303,2325.132568359375
4.056338761295205,905.7939453125
2.5318234117974066,3493.67529296875
3.651006017931755,1596.3460693359375
3.4997625750372245,1904.0732421875
3.5289430836881865,1910.90234375
3.5046364536540064,1888.915283203125
3.5219885461384473,1834.6845703125
2.5495888537151727,3532.553466796875
3.54524248605951,1853.528076171875
4.138016496212565,892.0510864257812
3.183938172793574,3251.27294921875
3.6091279873724393,1722.4825439453125
2.513588940428477,3593.099365234375
3.5295146529527894,1908.833984375
3.5003384763876557,1902.7984619140625
3.3939447106295804,1972.66552734375
3.5043774334909994,1888.986083984375
2.502198011985601,3609.657958984375
3.8068402595038484,1055.1531982421875
3.5025281177340823,1895.685546875
3.500592661296676,1901.97216796875
4.041204008756413,952.5075073242188
3.53044105421613,1513.95361328125
3.6706586594781485,1581.8314208984375
2.7174212965447637,3847.80029296875
4.199755672587993,864.3388061523438
3.498116594721144,1904.692138671875
3.499862385028378,1904.030029296875
2.509403159380088,3571.88916015625
3.708207293766463,1181.42724609375
3.5383609171792765,1830.99267578125
3.083516151841066,3112.944091796875
3.246756252390767,2477.337646484375
2.976393724040899,2896.526123046875
3.8289502538496367,1034.9642333984375
4.113696726312058,905.0708618164062
3.2330886846065976,4135.2890625
4.199541975024185,864.390380859375
3.1205536122841555,2651.446533203125
3.312861490900394,2371.72119140625
3.874174349375361,1106.8128662109375
2.5804962029317373,3380.94091796875
3.886533833720836,1111.41748046875
4.1825469581191905,870.0443725585938
3.5003668818755327,1902.7066650390625
4.198620087932059,864.7874145507812
3.5038560515771993,1887.8846435546875
4.127942381529013,896.6014404296875
3.0540697830054757,2933.024169921875
3.4783265082932635,1922.8271484375
2.6715618302465867,3094.57177734375
3.1214240947222853,2648.2333984375
3.49822489925972,1904.529052734375
3.435018688838667,1996.54638671875
2.500220916436221,3615.79150390625
3.2676379388138868,2420.798583984375
2.5664778383312177,3425.302734375
3.5739668490872885,1760.161865234375
3.510364249247615,1870.7347412109375
3.790186603150162,1277.133544921875
4.199998856316057,864.243896484375
4.197190178916961,864.8013916015625
3.5024689328040286,1895.89013671875
3.5007178287136393,1901.5615234375
4.1999604165195885,864.2564086914062
3.6577976993007506,1577.2510986328125
3.0291903980959147,4956.970703125
4.194810740945803,865.2850341796875
3.303950005324131,2444.910888671875
2.942134354631304,3263.8837890625
2.9685601284184866,5828.94189453125
3.885734986379769,1018.0354614257812
3.5238750666611462,1829.27197265625
4.1996815589758265,864.310302734375
3.5000001351182175,1903.9010009765625
3.0222243437373466,3061.8623046875
3.6265864356092847,1300.257568359375
3.715506119808625,1450.4150390625
3.5000160973139467,1903.848388671875
3.0026371723165224,2825.517333984375
